league,week,franchise_id,franchise_score,opponent_id,opponent_score,result,diff_score,diff_rank,total_score,total_rank,franchise_name,user_name,franchise_name_opponent,user_name_opponent
L1 Mo Alie-Cox Cup Memorial League,1,1,200,11,161.08,W,38.91999999999999,186,361.08000000000004,229,Geriatric All Stars,jbieligk,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,1,2,137.12,10,178.02,L,40.900000000000006,174,315.14,380,Dairy Free Smoothies,Weagle85,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,1,3,153.18,4,158.68,L,5.5,450,311.86,397,Illegitimate Time Zone,NotInMyLeagues,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,1,4,158.68,3,153.18,W,5.5,450,311.86,397,Big  Mad 😡 ,ecsirkin,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,1,5,218.14,6,108.3,W,109.83999999999999,3,326.44,339,Oatmeal Boy,stephensear,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,1,6,108.3,5,218.14,L,109.83999999999999,3,326.44,339,"Steevy Teevy Tavi, Bitch!",slg070,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,1,7,173.97,8,157.93,W,16.039999999999992,348,331.9,320,East Coast Brads™️,banditfootball,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,1,8,157.93,7,173.97,L,16.039999999999992,348,331.9,320,ctjoumas,ctjoumas,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,1,9,164.93,12,189.8,L,24.870000000000005,280,354.73,253,Digestible Seeds,wilkel39,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,1,10,178.02,2,137.12,W,40.900000000000006,174,315.14,380,C.D. Odor Eaters,skiballs68,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,1,11,161.08,1,200,L,38.91999999999999,186,361.08000000000004,229,danvers,danvers,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,1,12,189.8,9,164.93,W,24.870000000000005,280,354.73,253,DavisDayCare,DavisDayCare,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,2,1,148.85,2,123.05,W,25.799999999999997,271,271.9,470,Geriatric All Stars,jbieligk,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,2,2,123.05,1,148.85,L,25.799999999999997,271,271.9,470,Dairy Free Smoothies,Weagle85,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,2,3,218.07,12,128.07,W,90,20,346.14,280,Illegitimate Time Zone,NotInMyLeagues,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,2,4,181.21,9,198.91,L,17.69999999999999,331,380.12,151,Big  Mad 😡 ,ecsirkin,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,2,5,151.05,7,180.62,L,29.569999999999993,245,331.67,323,Oatmeal Boy,stephensear,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,2,6,90.81,8,178.98,L,88.16999999999999,22,269.78999999999996,472,"Steevy Teevy Tavi, Bitch!",slg070,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,2,7,180.62,5,151.05,W,29.569999999999993,245,331.67,323,East Coast Brads™️,banditfootball,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,2,8,178.98,6,90.81,W,88.16999999999999,22,269.78999999999996,472,ctjoumas,ctjoumas,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,2,9,198.91,4,181.21,W,17.69999999999999,331,380.12,151,Digestible Seeds,wilkel39,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,2,10,201.76,11,208.61,L,6.850000000000023,437,410.37,55,C.D. Odor Eaters,skiballs68,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,2,11,208.61,10,201.76,W,6.850000000000023,437,410.37,55,danvers,danvers,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,2,12,128.07,3,218.07,L,90,20,346.14,280,DavisDayCare,DavisDayCare,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,3,1,211.48,10,186.41,W,25.069999999999993,278,397.89,96,Geriatric All Stars,jbieligk,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,3,2,130.73,11,150.52,L,19.79000000000002,311,281.25,462,Dairy Free Smoothies,Weagle85,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,3,3,179.49,9,198.32,L,18.829999999999984,321,377.81,155,Illegitimate Time Zone,NotInMyLeagues,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,3,4,219.92,12,182.92,W,37,201,402.84,82,Big  Mad 😡 ,ecsirkin,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,3,5,145.61,8,238.47,L,92.85999999999999,15,384.08000000000004,133,Oatmeal Boy,stephensear,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,3,6,174.51,7,212.53,L,38.02000000000001,194,387.03999999999996,124,"Steevy Teevy Tavi, Bitch!",slg070,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,3,7,212.53,6,174.51,W,38.02000000000001,194,387.03999999999996,124,East Coast Brads™️,banditfootball,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,3,8,238.47,5,145.61,W,92.85999999999999,15,384.08000000000004,133,ctjoumas,ctjoumas,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,3,9,198.32,3,179.49,W,18.829999999999984,321,377.81,155,Digestible Seeds,wilkel39,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,3,10,186.41,1,211.48,L,25.069999999999993,278,397.89,96,C.D. Odor Eaters,skiballs68,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,3,11,150.52,2,130.73,W,19.79000000000002,311,281.25,462,danvers,danvers,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,3,12,182.92,4,219.92,L,37,201,402.84,82,DavisDayCare,DavisDayCare,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,4,1,137.85,4,193.09,L,55.24000000000001,100,330.94,327,Geriatric All Stars,jbieligk,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,4,2,178.58,5,192.8,L,14.219999999999999,365,371.38,186,Dairy Free Smoothies,Weagle85,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,4,3,165.36,11,173.45,L,8.089999999999975,427,338.81,304,Illegitimate Time Zone,NotInMyLeagues,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,4,4,193.09,1,137.85,W,55.24000000000001,100,330.94,327,Big  Mad 😡 ,ecsirkin,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,4,5,192.8,2,178.58,W,14.219999999999999,365,371.38,186,Oatmeal Boy,stephensear,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,4,6,120.31,10,182.36,L,62.05000000000001,74,302.67,414,"Steevy Teevy Tavi, Bitch!",slg070,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,4,7,217.7,9,218.32,L,0.6200000000000045,484,436.02,24,East Coast Brads™️,banditfootball,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,4,8,197.46,12,184.4,W,13.060000000000002,376,381.86,142,ctjoumas,ctjoumas,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,4,9,218.32,7,217.7,W,0.6200000000000045,484,436.02,24,Digestible Seeds,wilkel39,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,4,10,182.36,6,120.31,W,62.05000000000001,74,302.67,414,C.D. Odor Eaters,skiballs68,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,4,11,173.45,3,165.36,W,8.089999999999975,427,338.81,304,danvers,danvers,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,4,12,184.4,8,197.46,L,13.060000000000002,376,381.86,142,DavisDayCare,DavisDayCare,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,5,1,148.79,3,166.49,L,17.700000000000017,330,315.28,378,Geriatric All Stars,jbieligk,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,5,2,149.03,6,137.05,W,11.97999999999999,388,286.08000000000004,452,Dairy Free Smoothies,Weagle85,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,5,3,166.49,1,148.79,W,17.700000000000017,330,315.28,378,Illegitimate Time Zone,NotInMyLeagues,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,5,4,241.19,11,193.24,W,47.94999999999999,134,434.43,26,Big  Mad 😡 ,ecsirkin,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,5,5,196.53,10,209.1,L,12.569999999999993,379,405.63,72,Oatmeal Boy,stephensear,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,5,6,137.05,2,149.03,L,11.97999999999999,388,286.08000000000004,452,"Steevy Teevy Tavi, Bitch!",slg070,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,5,7,179.88,12,201.33,L,21.450000000000017,305,381.21000000000004,145,East Coast Brads™️,banditfootball,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,5,8,177.73,9,148.6,W,29.129999999999995,250,326.33,340,ctjoumas,ctjoumas,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,5,9,148.6,8,177.73,L,29.129999999999995,250,326.33,340,Digestible Seeds,wilkel39,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,5,10,209.1,5,196.53,W,12.569999999999993,379,405.63,72,C.D. Odor Eaters,skiballs68,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,5,11,193.24,4,241.19,L,47.94999999999999,134,434.43,26,danvers,danvers,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,5,12,201.33,7,179.88,W,21.450000000000017,305,381.21000000000004,145,DavisDayCare,DavisDayCare,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,6,1,221.54,7,189.28,W,32.25999999999999,229,410.82,54,Geriatric All Stars,jbieligk,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,6,2,182.81,4,184.94,L,2.1299999999999955,471,367.75,205,Dairy Free Smoothies,Weagle85,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,6,3,170.73,10,199.99,L,29.26000000000002,248,370.72,189,Illegitimate Time Zone,NotInMyLeagues,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,6,4,184.94,2,182.81,W,2.1299999999999955,471,367.75,205,Big  Mad 😡 ,ecsirkin,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,6,5,164.74,9,121.82,W,42.920000000000016,160,286.56,451,Oatmeal Boy,stephensear,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,6,6,104.85,12,143.05,L,38.20000000000002,189,247.9,485,"Steevy Teevy Tavi, Bitch!",slg070,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,6,7,189.28,1,221.54,L,32.25999999999999,229,410.82,54,East Coast Brads™️,banditfootball,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,6,8,211.42,11,191.15,W,20.269999999999982,310,402.57,84,ctjoumas,ctjoumas,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,6,9,121.82,5,164.74,L,42.920000000000016,160,286.56,451,Digestible Seeds,wilkel39,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,6,10,199.99,3,170.73,W,29.26000000000002,248,370.72,189,C.D. Odor Eaters,skiballs68,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,6,11,191.15,8,211.42,L,20.269999999999982,310,402.57,84,danvers,danvers,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,6,12,143.05,6,104.85,W,38.20000000000002,189,247.9,485,DavisDayCare,DavisDayCare,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,7,1,197.03,8,177.99,W,19.039999999999992,318,375.02,166,Geriatric All Stars,jbieligk,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,7,2,199.08,3,83.73,W,115.35000000000001,2,282.81,457,Dairy Free Smoothies,Weagle85,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,7,3,83.73,2,199.08,L,115.35000000000001,2,282.81,457,Illegitimate Time Zone,NotInMyLeagues,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,7,4,155.32,10,169.52,L,14.200000000000017,366,324.84000000000003,344,Big  Mad 😡 ,ecsirkin,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,7,5,149.66,12,192.71,L,43.05000000000001,158,342.37,292,Oatmeal Boy,stephensear,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,7,6,123.12,9,197.46,L,74.34,44,320.58000000000004,361,"Steevy Teevy Tavi, Bitch!",slg070,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,7,7,170.35,11,158.59,W,11.759999999999991,392,328.94,329,East Coast Brads™️,banditfootball,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,7,8,177.99,1,197.03,L,19.039999999999992,318,375.02,166,ctjoumas,ctjoumas,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,7,9,197.46,6,123.12,W,74.34,44,320.58000000000004,361,Digestible Seeds,wilkel39,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,7,10,169.52,4,155.32,W,14.200000000000017,366,324.84000000000003,344,C.D. Odor Eaters,skiballs68,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,7,11,158.59,7,170.35,L,11.759999999999991,392,328.94,329,danvers,danvers,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,7,12,192.71,5,149.66,W,43.05000000000001,158,342.37,292,DavisDayCare,DavisDayCare,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,8,1,210.85,9,214.06,L,3.210000000000008,463,424.90999999999997,35,Geriatric All Stars,jbieligk,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,8,2,197.28,7,187.79,W,9.490000000000009,411,385.07,129,Dairy Free Smoothies,Weagle85,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,8,3,196.57,6,205.61,L,9.04000000000002,414,402.18,86,Illegitimate Time Zone,NotInMyLeagues,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,8,4,164.8,5,193.77,L,28.97,251,358.57000000000005,235,Big  Mad 😡 ,ecsirkin,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,8,5,193.77,4,164.8,W,28.97,251,358.57000000000005,235,Oatmeal Boy,stephensear,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,8,6,205.61,3,196.57,W,9.04000000000002,414,402.18,86,"Steevy Teevy Tavi, Bitch!",slg070,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,8,7,187.79,2,197.28,L,9.490000000000009,411,385.07,129,East Coast Brads™️,banditfootball,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,8,8,167.23,10,234.48,L,67.25,60,401.71,87,ctjoumas,ctjoumas,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,8,9,214.06,1,210.85,W,3.210000000000008,463,424.90999999999997,35,Digestible Seeds,wilkel39,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,8,10,234.48,8,167.23,W,67.25,60,401.71,87,C.D. Odor Eaters,skiballs68,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,8,11,212.76,12,186.8,W,25.95999999999998,270,399.56,93,danvers,danvers,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,8,12,186.8,11,212.76,L,25.95999999999998,270,399.56,93,DavisDayCare,DavisDayCare,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,9,1,182.64,12,241.8,L,59.160000000000025,88,424.44,36,Geriatric All Stars,jbieligk,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,9,2,161.4,8,194.02,L,32.620000000000005,228,355.42,250,Dairy Free Smoothies,Weagle85,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,9,3,134.47,5,166.35,L,31.879999999999995,231,300.82,420,Illegitimate Time Zone,NotInMyLeagues,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,9,4,165.67,6,148.17,W,17.5,334,313.84,386,Big  Mad 😡 ,ecsirkin,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,9,5,166.35,3,134.47,W,31.879999999999995,231,300.82,420,Oatmeal Boy,stephensear,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,9,6,148.17,4,165.67,L,17.5,334,313.84,386,"Steevy Teevy Tavi, Bitch!",slg070,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,9,7,143.41,10,231.28,L,87.87,23,374.69,167,East Coast Brads™️,banditfootball,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,9,8,194.02,2,161.4,W,32.620000000000005,228,355.42,250,ctjoumas,ctjoumas,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,9,9,242.88,11,196.03,W,46.849999999999994,136,438.90999999999997,22,Digestible Seeds,wilkel39,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,9,10,231.28,7,143.41,W,87.87,23,374.69,167,C.D. Odor Eaters,skiballs68,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,9,11,196.03,9,242.88,L,46.849999999999994,136,438.90999999999997,22,danvers,danvers,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,9,12,241.8,1,182.64,W,59.160000000000025,88,424.44,36,DavisDayCare,DavisDayCare,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,10,1,130.65,5,146.31,L,15.659999999999997,352,276.96000000000004,464,Geriatric All Stars,jbieligk,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,10,2,194.27,9,115.99,W,78.28000000000002,37,310.26,400,Dairy Free Smoothies,Weagle85,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,10,3,134.52,8,194.42,L,59.89999999999998,85,328.94,329,Illegitimate Time Zone,NotInMyLeagues,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,10,4,173.64,7,148.8,W,24.839999999999975,281,322.44,354,Big  Mad 😡 ,ecsirkin,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,10,5,146.31,1,130.65,W,15.659999999999997,352,276.96000000000004,464,Oatmeal Boy,stephensear,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,10,6,148.44,11,144.85,W,3.5900000000000034,461,293.28999999999996,442,"Steevy Teevy Tavi, Bitch!",slg070,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,10,7,148.8,4,173.64,L,24.839999999999975,281,322.44,354,East Coast Brads™️,banditfootball,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,10,8,194.42,3,134.52,W,59.89999999999998,85,328.94,329,ctjoumas,ctjoumas,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,10,9,115.99,2,194.27,L,78.28000000000002,37,310.26,400,Digestible Seeds,wilkel39,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,10,10,149.8,12,162.25,L,12.449999999999989,381,312.05,396,C.D. Odor Eaters,skiballs68,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,10,11,144.85,6,148.44,L,3.5900000000000034,461,293.28999999999996,442,danvers,danvers,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,10,12,162.25,10,149.8,W,12.449999999999989,381,312.05,396,DavisDayCare,DavisDayCare,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,11,1,237.8,6,149.37,W,88.43,21,387.17,123,Geriatric All Stars,jbieligk,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,11,2,142.09,12,156.8,L,14.710000000000008,361,298.89,424,Dairy Free Smoothies,Weagle85,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,11,3,111.7,7,172.93,L,61.230000000000004,79,284.63,454,Illegitimate Time Zone,NotInMyLeagues,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,11,4,198.39,8,208.02,L,9.630000000000024,409,406.40999999999997,67,Big  Mad 😡 ,ecsirkin,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,11,5,136.68,11,178.54,L,41.859999999999985,171,315.22,379,Oatmeal Boy,stephensear,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,11,6,149.37,1,237.8,L,88.43,21,387.17,123,"Steevy Teevy Tavi, Bitch!",slg070,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,11,7,172.93,3,111.7,W,61.230000000000004,79,284.63,454,East Coast Brads™️,banditfootball,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,11,8,208.02,4,198.39,W,9.630000000000024,409,406.40999999999997,67,ctjoumas,ctjoumas,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,11,9,266.34,10,189.35,W,76.98999999999998,39,455.68999999999994,12,Digestible Seeds,wilkel39,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,11,10,189.35,9,266.34,L,76.98999999999998,39,455.68999999999994,12,C.D. Odor Eaters,skiballs68,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,11,11,178.54,5,136.68,W,41.859999999999985,171,315.22,379,danvers,danvers,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,11,12,156.8,2,142.09,W,14.710000000000008,361,298.89,424,DavisDayCare,DavisDayCare,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,12,1,193,11,152.11,W,40.889999999999986,175,345.11,283,Geriatric All Stars,jbieligk,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,12,2,152.49,10,157.2,L,4.7099999999999795,455,309.69,401,Dairy Free Smoothies,Weagle85,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,12,3,105.92,4,167.62,L,61.7,76,273.54,467,Illegitimate Time Zone,NotInMyLeagues,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,12,4,167.62,3,105.92,W,61.7,76,273.54,467,Big  Mad 😡 ,ecsirkin,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,12,5,128.58,6,169.37,L,40.78999999999999,176,297.95000000000005,428,Oatmeal Boy,stephensear,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,12,6,169.37,5,128.58,W,40.78999999999999,176,297.95000000000005,428,"Steevy Teevy Tavi, Bitch!",slg070,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,12,7,159.63,8,192.76,L,33.129999999999995,223,352.39,263,East Coast Brads™️,banditfootball,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,12,8,192.76,7,159.63,W,33.129999999999995,223,352.39,263,ctjoumas,ctjoumas,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,12,9,194.74,12,187.28,W,7.460000000000008,434,382.02,141,Digestible Seeds,wilkel39,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,12,10,157.2,2,152.49,W,4.7099999999999795,455,309.69,401,C.D. Odor Eaters,skiballs68,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,12,11,152.11,1,193,L,40.889999999999986,175,345.11,283,danvers,danvers,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,12,12,187.28,9,194.74,L,7.460000000000008,434,382.02,141,DavisDayCare,DavisDayCare,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,13,1,230.07,2,187.58,W,42.48999999999998,163,417.65,46,Geriatric All Stars,jbieligk,Dairy Free Smoothies,Weagle85
L1 Mo Alie-Cox Cup Memorial League,13,2,187.58,1,230.07,L,42.48999999999998,163,417.65,46,Dairy Free Smoothies,Weagle85,Geriatric All Stars,jbieligk
L1 Mo Alie-Cox Cup Memorial League,13,3,130.13,12,184.33,L,54.20000000000002,104,314.46000000000004,385,Illegitimate Time Zone,NotInMyLeagues,DavisDayCare,DavisDayCare
L1 Mo Alie-Cox Cup Memorial League,13,4,226.18,9,207.38,W,18.80000000000001,322,433.56,29,Big  Mad 😡 ,ecsirkin,Digestible Seeds,wilkel39
L1 Mo Alie-Cox Cup Memorial League,13,5,163.13,7,214.1,L,50.97,117,377.23,157,Oatmeal Boy,stephensear,East Coast Brads™️,banditfootball
L1 Mo Alie-Cox Cup Memorial League,13,6,114.96,8,199.88,L,84.92,29,314.84,381,"Steevy Teevy Tavi, Bitch!",slg070,ctjoumas,ctjoumas
L1 Mo Alie-Cox Cup Memorial League,13,7,214.1,5,163.13,W,50.97,117,377.23,157,East Coast Brads™️,banditfootball,Oatmeal Boy,stephensear
L1 Mo Alie-Cox Cup Memorial League,13,8,199.88,6,114.96,W,84.92,29,314.84,381,ctjoumas,ctjoumas,"Steevy Teevy Tavi, Bitch!",slg070
L1 Mo Alie-Cox Cup Memorial League,13,9,207.38,4,226.18,L,18.80000000000001,322,433.56,29,Digestible Seeds,wilkel39,Big  Mad 😡 ,ecsirkin
L1 Mo Alie-Cox Cup Memorial League,13,10,220.03,11,160.43,W,59.599999999999994,86,380.46000000000004,150,C.D. Odor Eaters,skiballs68,danvers,danvers
L1 Mo Alie-Cox Cup Memorial League,13,11,160.43,10,220.03,L,59.599999999999994,86,380.46000000000004,150,danvers,danvers,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,13,12,184.33,3,130.13,W,54.20000000000002,104,314.46000000000004,385,DavisDayCare,DavisDayCare,Illegitimate Time Zone,NotInMyLeagues
L1 Mo Alie-Cox Cup Memorial League,14,1,222.82,10,178.44,W,44.379999999999995,152,401.26,88,Geriatric All Stars,jbieligk,C.D. Odor Eaters,skiballs68
L1 Mo Alie-Cox Cup Memorial League,14,2,167.86,11,119.26,W,48.60000000000001,130,287.12,450,Dairy Free Smoothies,Weagle85,danvers,danvers
